"CoilId","ParamSet","Grade","Length","Width","Thickness","Weight","BdeCoilId","LastDefectId","SLength","InternalStatus","DefectCount","Campaign"
"453372","2","-1","649998","1099","3.5","22490","01X46N","3168","748893","X","1675","0215002"
"453373","2","2","815876","1104","3.5","22080","02X46N","16507","732129","X","5970","0215001"
"453374","2","2","731247","1069","3.5","21250","03X46N","11731","727557","X","2884","0214909"
"453375","2","2","730779","1035","3.5","20470","04X46N","16979","723900","X","4222","0214908"
"453376","2","2","743588","1104","3.5","22580","02X46H","17396","748588","X","5062","0215110"
"453377","2","2","741444","1104","3.5","22440","03X46H","22270","744016","X","6239","0215006"
"453378","2","2","743946","1099","3.5","22820","04X46H","23082","759866","X","6861","0215109"
"453379","2","2","741109","1109","3.5","22790","05X46H","23067","752246","X","6041","0215004"
"453380","2","2","728418","1125","3.5","22380","06X46H","21162","728167","X","5212","0215108"
"453381","2","2","609638","992","3.5","16940","05X46P","18345","624840","X","4937","0215111"
"453382","2","2","729780","990","3.5","19760","05X46N","18361","730605","X","3929","0214911"
"453383","2","2","727651","965","3.5","19410","06X46N","20626","736092","X","5274","0214912"
"453384","2","2","726804","955","3.5","19410","07X46N","24863","743712","X","5707","0214910"
"453385","2","2","724520","965","3.5","19460","01X46P","20140","738225","X","3775","0215211"
"453386","2","2","729392","967","3.5","19810","04X46P","16032","749808","X","3102","0215210"
"453387","2","-1","727999","1105","3.5","22320","01X46F","33892","739140","X","8531","0215201"
"453388","2","2","731163","1089","3.5","22020","04X46L","25037","740054","X","5499","0215207"
"453389","2","2","729656","1094","3.5","21990","05X46L","28630","735787","X","6773","0215206"
"453390","2","2","730283","1109","3.5","22390","01X46K","25325","738835","X","6432","0215208"
"453391","2","2","730338","1106","3.5","22410","02X46K","31267","741578","X","7342","0215209"
"453392","2","2","728921","1111","3.5","22360","03X46K","27112","736701","X","6744","0215205"
"453393","2","-1","732515","1109","3.5","22470","04X46K","19224","741578","X","5429","0215204"
"453394","2","2","730800","1109","3.5","22360","05X46K","18393","737920","X","5205","0215203"
"453395","2","2","717230","1109","3.5","21820","06X46K","29251","719937","X","7554","0215202"
"453396","2","2","871633","1295","3","26440","03X47B","15331","871423","X","3856","0215310"
"453397","2","-1","873019","1306","3","26610","02X47B","30395","870203",NULL,"2922","0215309"
"453398","2","2","865101","1295","3","26420","04X47B","15870","870813","X","3780","0215311"
"453399","2","2","868006","1295","3","26380","05X47B","15705","869594","X","4308","0215312"
"453400","2","2","869806","1293","3","26150","01X47C","18099","863803","X","6039","0215412"
"453401","2","2","874871","1273","3","25940","02X47C","15723","870508","X","4309","0215606"
"453402","2","2","864808","1273","3","25920","03X47C","19171","869594","X","6088","0215411"
"453403","2","2","873494","1273","3","25880","04X47C","15707","868375","X","4104","0215607"
"453404","2","2","743070","1244","3.5","25320","03X47D","22423","744931","X","4834","0215609"
"453405","2","-1","744702","1244","3.5","25440","04X47D","32796","748284",NULL,"3179","0215610"
"453406","2","2","741130","1247","3.5","25310","01X47F","19032","742797","X","4086","0215407"
"453407","2","2","739812","1236","3.5","25270","02X47F","23099","748284","X","2956","0215408"
"453408","2","2","630309","1562","4","31010","01X46R","25938","635812","X","7642","0215601"
"453409","2","2","652263","1570","4","31780","01X46V","30755","648004","X","8858","0215503"
"453410","2","-1","650189","1562","4","31900","02X46W","38829","653796",NULL,"7823","0215507"
"453411","2","2","650680","1571","4","31740","03X46W","28612","646785","X","9135","0215506"
"453412","2","2","651181","1562","4","31710","04X46W","25817","650138","X","7533","0215514"
"453413","2","2","652547","1567","4","31750","02X46V","23823","648919","X","6536","0215513"
"453414","2","2","653191","1562","4","31800","03X46V","21347","651967","X","5876","0215511"
"453415","2","2","645522","1562","4","31330","04X46V","24528","642213","X","8043","0215504"
"453416","2","-1","644783","1552","4","31600","01X46W","56858","651967",NULL,"9010","0215517"
"453417","2","2","654715","1559","4","31790","02X46R","22484","652881","X","4683","0215502"
"453418","2","2","654202","1542","4","31580","03X46R","13912","655624","X","3994","0215515"
"453419","2","2","652630","1549","4","31490","04X46R","17120","651052","X","3945","0215519"
"453420","2","2","653100","1550","4","31750","01X46T","23438","655929","X","5842","0215516"
"453421","2","2","650771","1554","4","31760","02X46T","13494","654405","X","3629","0215505"
"453422","2","2","652912","1554","4","31810","03X46T","15270","655320","X","4117","0215512"
"453423","2","2","655026","1564","4","31890","04X46T","13290","652881","X","3861","0215501"
"453424","2","2","657409","1306","4","26860","03X47A","32496","658672","X","5995","0215307"
"453425","2","2","657256","1306","4","26740","04X47A","26421","655624","X","7060","0215305"
"453426","2","-1","654171","1306","4","26950","05X47A","13972","660806","X","4041","0215304"
"453427","2","2","650709","1247","4","25300","06X47E","13675","649528","X","2780","0215404"
"453428","2","2","657747","1316","4","26800","02X47A","22197","652272","X","6103","0215306"
"453429","2","2","653524","1311","4","27080","01X47B","17404","661416","X","3203","0215308"
"453430","2","2","627449","1341","4","26660","01X46Y","26429","636422","X","6449","0215604"
"453431","2","2","656236","1351","4","27730","02X46Y","18595","657148","X","3990","0215301"
"453432","2","2","658600","1351","4","27620","03X46Y","13091","654405","X","3141","0215303"
"453433","2","2","657849","1341","4","27630","04X46Y","15529","659587","X","3535","0215302"
"453434","2","2","648745","1341","4","27170","05X46Y","15032","648614","X","3520","0215603"
"453435","2","2","650798","1346","4","27000","01X47A","23366","642213","X","5223","0215605"
"453436","2","2","650763","1557","4","31500","01X46X","17925","647700","X","4813","0215510"
"453437","2","2","649287","1554","4","31510","02X46X","24510","649224","X","5665","0215508"
"453438","2","2","651258","1554","4","31660","03X46X","23416","652272","X","6204","0215518"
"453439","2","2","541021","1559","4","26470","04X46X","25763","543763","X","5644","0215509"
"453440","2","2","626030","1569","4","30130","05X46X","23924","614781","X","8526","0215602"
"453441","2","2","519918","1267","5.001","26070","01X47D","19226","526694","X","6422","0215405"
"453442","2","2","519360","1247","5.001","25570","02X47D","16272","525170","X","3351","0215406"
"453443","2","2","521395","1247","5.001","25520","05X47D","20600","523951","X","4042","0215611"
"453444","2","2","519359","1245","5.001","25360","04X47F","15618","521817","X","3431","0215410"
"453445","2","2","576512","1242","4.501","25280","03X47F","16510","579120","X","2545","0215409"
"453446","2","2","651304","1273","4","25790","05X47C","17595","648919","X","4936","0215608"
"453447","6","2","644143","2000","0","0","05x47f","10300",NULL," ","1815",NULL
"453448","2","2","649041","1245","4","25300","02X47E","20471","650748"," ","4088","0215402"
"453449","2","2","651173","1247","4","25330","04X47E","22145","650138","X","5007","0215403"
"453450","2","-1","649074","1247","4","25310","05X47E","32880","649833",NULL,"5051","0215413"
"453451","2","2","874822","1288","3","26380","02X35R","18815","874775","X","5561","0210711"
"453452","2","2","737826","1099","3.5","22380","02X46M","34317","745236","X","8541","0214904"
"453453","2","2","699891","1050","3.5","21390","01X33R","15719","745540","X","3599","0207028"
"453454","2","2","645402","1245","4","25100","01X47E","21638","645566","X","5726","0215613"
"453455","2","2","651037","1245","4","25190","02X47J","25018","648004","X","5236","0215617"
"453456","2","2","652243","1245","4","25160","03X47J","24563","647090","X","5300","0215616"
"453457","2","2","540239","1244","4","21120","04X47J","24940","543458","X","4827","0215614"
"453458","2","2","626280","1264","4","24610","05X47J","35876","623316","X","7043","0215619"
"453459","2","2","651697","1245","4","25210","01X47J","20091","648614","X","4757","0215615"
"453460","2","2","734682","1096","3.5","21990","05X46M","28743","734263","X","6540","0214905"
"453461","2","2","736789","1099","3.5","22181","01X46M","31093","738530","X","6395","0214906"
"453462","2","2","733658","1086","3.5","21664","03X46L","13579","729691","X","3665","0215005"
"453463","2","2","734975","1086","3.5","21718","02X46L","14378","731520","X","4065","0215007"
"453464","2","2","727281","1105","3.5","21967","01X46F","14612","727557","X","4720","0215201"
"453465","2","2","731664","1109","3.5","22334","04X46K","14308","737006","X","3980","0215204"
"453466","2","2","725992","955","3.5","19178","07X46N","20548","734872","X","4568","0214910"
"453467","1","2","586751","1248","3.556","25474","03R70R","4422","727557","X","1157","0221209"
"453468","1","-1","323406","1219","3.594","8423","04J97TBBB","58471","243535",NULL,"7688","0000-00"
"453469","5","2","354365","1280","6.198","8822","01N67A","7242","140817","X","1911","0903003"
"453470","3","2","728390","1546","3.48","31020","01X47N","14228","749198","X","2618","0215707"
"453471","3","2","750369","1571","3.48","32140","03X47N","25643","763828","X","3012","0215708"
"453472","3","2","749751","1562","3.48","31950","04X47N","25204","763828","X","3975","0215709"
"453473","3","2","743946","1549","3.48","31880","02X47R","13017","768400","X","3412","0215714"
"453474","3","2","741590","1553","3.48","31890","03X47R","11165","766876","X","3195","0215717"
"453475","3","2","742365","1549","3.48","31829","04X47R","8913","767181","X","2247","0215716"
"453476","3","2","550451","1554","4.724","32070","02X47L","8007","567537","X","1493","0215719"
"453477","3","2","549927","1554","4.724","32059","03X47L","12609","567537","X","2116","0215704"
"453478","3","2","549309","1569","4.724","32290","04X47L","12304","566013","X","2338","0215706"
"453479","3","2","547149","1559","4.724","31920","03X47P","9565","562965","X","1840","0215713"
"453480","3","2","548495","1559","4.724","32090","04X47P","8797","566013","X","1769","0215715"
"453481","3","2","541800","1554","4.788","31980","01X47L","10647","558393","X","2080","0215705"
"453482","3","2","339178","1554","5.001","20960","04X47T","6463","350215","X","1063","0215803"
"453483","3","2","396577","1554","6.35","31050","01X47K","17788","408736","X","4133","0216004"
"453484","3","2","413309","1554","6.35","32010","02X47K","8689","421538","X","1564","0215701"
"453485","3","2","413517","1554","6.35","32010","03X47K","9061","421538","X","1871","0215702"
"453486","3","2","413621","1554","6.35","31960","04X47K","9983","420624","X","2239","0215703"
"453487","3","2","399558","1549","6.35","31300","01X47M","14607","413308","X","3097","0216002"
"453488","3","2","399090","1569","6.35","31210","02X47M","10707","406908","X","2380","0216003"
"453489","3","2","397461","1564","6.35","31340","03X47M","9454","409956","X","1920","0216001"
"453490","3","2","395872","1554","6.35","30930","01X47T","5684","407212","X","1109","0215802"
"453491","3","2","399722","1549","6.35","31100","02X47T","5914","410565","X","1238","0215805"
"453492","3","2","267840","1554","6.35","20890","03X47T","5348","274929","X","1156","0215804"
"453493","3","2","328441","1573","6.35","25730","05X47T","6500","334670","X","1432","0215801"
"453494","3","2","400194","1559","6.452","31920","02X47P","8234","412394","X","1632","0215712"
"453495","3","2","410188","1562","6.35","31780","01X47R","8634","416356","X","1859","0215711"
"453496","1","-1","264594","1257","7.041","20806","04L20X","60258","297789",NULL,"14002","0217816"
"453497","1","-1","402223","1559","6.274","2666","01N32W","80838","34442",NULL,"4479","0818912"
"453498","1","-1","323412","1219","3.594","8423","04J97TBBB","41153","243535",NULL,"6861","0000-00"
"453499","5","2","750015","1012","2.926","20906","05W76M","8810","894892","X","2927","1204808"
"453500","13","-1","608970","1249","3.5","21600","04X49E","13562","615391","X","6695","0216808"
"453501","1","2","668268","1247","4","26980","04X49B","19321","673608","X","9067","0216509"
"453502","1","-1","545144","1569","4.762","33000","02X32J","4198","550164","X","1667","0216412"
"453503","1","2","555570","1559","4.762","33690","04X48R","5616","565099","X","1882","0216203"
"453504","1","2","553502","1559","4.762","33600","05X48R","4775","563575","X","1825","0216204"
"453505","1","2","566422","1559","4.648","33660","04X48M","4527","578510","X","1789","0216308"
"453506","1","-1","420246","1559","6.274","33660","02X48R","4065","428548","X","1764","0216106"
"453507","1","2","417995","1559","6.274","33559","02X48V","4999","427329","X","1815","0216102"
"453508","1","2","418589","1559","6.274","33559","03X48V","4090","427329","X","1660","0216103"
"453509","1","2","424604","1559","6.274","33750","02X48X","9769","429768","X","4018","0216405"
"453510","1","2","423745","1558","6.274","33700","03X48X","7143","429463","X","3585","0216406"
"453511","1","2","423933","1559","6.274","33710","04X48X","4881","429158","X","2640","0216408"
"453512","1","2","423093","1559","6.274","33700","05X48X","2995","429158","X","1273","0216410"
"453513","1","2","333978","1559","7.92","33490","02X48W","4944","337718","X","2145","0216407"
"453514","1","2","334883","1559","7.92","33600","04X48K","4837","338937","X","2170","0216215"
"453515","1","2","336321","1559","7.92","33500","03X48W","4484","338023","X","1560","0216409"
"453516","1","2","279776","1559","9.398","33670","01X48R","5463","286207","X","1980","0216105"
"453517","1","2","276446","1559","9.525","33670","02X48J","4603","282244","X","1916","0216209"
