"ProcesoID","CrewID","ShiftID","CurrentGuage","CurrentWidth","CoilLength","NetWeight","LineYield","AccumulatedYield","ProcessingSequence","LineEntryWeight","ZMillInitialThickness"
"16793907","16","37","0.1575","53.8836","2026.1","58188","0.994","0.927","66","58540","0.1575"
"16793941","16","37","0.2165","43.3","1512.5","47980","0.994","0.967","69","48270","0.2165"
"16794005","16","37","0.2","53.2625","1663.6","59120","0.973","0.955","78","60781","0.2"
"16794060","16","37","0.2","52.6719","1676.1","58904","0.994","0.944","81","59260","0.2"
"16794126","16","37","0.2","52.5932","1595.3","55980","0.979","0.942","84","57187","0.2"
"16794162","16","37","0.2","52.5932","1016.2","35660","0.979","0.951","87","36442","0.2"
"16794217","16","37","0.187","52.5932","1808","59320","0.981","0.963","90","60450","0.187"
"16800288","16","38","0.1575","49","2193.1","58900","0.988","0.983","15","59634","0.1575"
"16800311","16","38","0.1575","49","2202.2","59144","0.994","0.988","18","59502","0.1575"
"16800321","16","38","0.1575","49","2193.4","58910","0.991","0.985","21","59458","0.1575"
"16800326","16","38","0.1575","49","2191.6","58860","0.99","0.983","24","59436","0.1575"
"16800337","16","38","0.1575","49","2193.1","58900","0.991","0.985","27","59436","0.1575"
"16800374","16","38","0.1575","49.1","2184.5","58790","0.99","0.983","30","59370","0.1575"
"16800375","16","38","0.1575","49.1","2185.6","58820","0.991","0.984","33","59370","0.1575"
"16800388","16","38","0.1575","49.1","2188.2","58890","0.99","0.985","36","59502","0.1575"
"16800394","16","38","0.1575","49.1","2186.7","58850","0.991","0.988","39","59392","0.1575"
"16800398","16","38","0.1575","49.1","2181.5","58710","0.99","0.985","42","59326","0.1575"
"16800408","16","38","0.1575","49.1","2186.4","58840","0.991","0.986","45","59370","0.1575"
"16800425","16","38","0.1575","49.1","2187.1","58860","0.991","0.986","48","59370","0.1575"
"16800438","16","38","0.1575","49.1","2183.4","58760","0.99","0.983","54","59370","0.1575"
"16800442","16","38","0.1575","49.1","2187.8","58880","0.992","0.985","57","59370","0.1575"
"16800452","16","38","0.1575","49.1","2186.7","58850","0.991","0.984","60","59392","0.1575"
"16800456","16","38","0.1575","49.1","2184.9","58800","0.99","0.983","63","59414","0.1575"
"16800459","16","38","0.1575","49.1","2186.7","58850","0.991","0.984","66","59414","0.1575"
"16800460","16","38","0.1575","49.1","2183.4","58760","0.99","0.983","69","59348","0.1575"
"16800477","16","38","0.1575","49.1","2186.7","58850","0.991","0.984","75","59370","0.1575"
"16800488","16","38","0.1575","49.1","2186","58830","0.991","0.985","78","59370","0.1575"
"16800508","16","38","0.1378","39","2375.6","44430","0.986","0.931","81","45062","0.1378"
"16800521","16","38","0.1378","39.1","2502.3","46920","0.989","0.984","84","47443","0.1378"
"16800542","16","38","0.1378","39.2","2490.1","46810","0.988","0.982","87","47355","0.1378"
"16800543","16","38","0.1378","39.2","2493.3","46870","0.988","0.984","90","47421","0.1378"
"16800552","16","38","0.1378","39.2","2495.4","46910","0.989","0.985","93","47421","0.1378"
"16800577","16","38","0.1378","39.2","2489.6","46800","0.989","0.985","96","47333","0.1378"
"16800612","16","38","0.1378","39.2","2492.2","46850","0.99","0.984","99","47333","0.1378"
"16800664","16","38","0.1575","49.1681","2196.3","59190","0.99","0.985","105","59767","0.1575"
"16800684","16","38","0.183","49.1681","1887.7","59110","0.991","0.986","108","59656","0.183"
"16800713","16","38","0.244","49.1681","1412.7","58980","0.989","0.982","111","59612","0.244"
"16800732","16","38","0.3118","49.1","1103.8","58810","0.99","0.985","114","59392","0.3118"
"16800758","16","38","0.3118","49","1107.4","58880","0.991","0.984","117","59436","0.3118"
"16800772","16","38","0.375","49.1681","920.6","59070","0.992","0.987","120","59568","0.375"
"16800826","16","38","0.375","49.1681","920.9","59090","0.99","0.986","123","59679","0.375"
"16800827","16","38","0.3748","38.9132","903","46310","0.993","0.99","126","46627","0.3748"
"16800838","16","38","0.375","49.1681","920.9","59090","0.992","0.985","129","59568","0.375"
"16800846","16","38","0.375","48.9713","874.5","56470","0.992","0.934","132","56923","0.375"
"16800847","16","38","0.3118","49.1681","1047.9","55910","0.988","0.93","135","56614","0.3118"
"16800858","16","38","0.247","49.1681","1400","59170","0.992","0.987","138","59656","0.247"
"16800872","16","38","0.247","49.1681","1398.1","59090","0.991","0.985","141","59612","0.247"
"16800873","16","38","0.247","49.1681","1401.2","59220","0.993","0.987","144","59656","0.247"
"16800876","16","38","0.247","49.1681","1396","59000","0.989","0.984","147","59634","0.247"
"16800883","16","38","0.2165","49.1681","1601.5","59330","0.993","0.987","150","59745","0.2165"
"16800884","16","38","0.1875","49.7587","1782.4","58470","0.981","0.963","153","59590","0.1875"
"16800896","15","37","0.187","49.1","1480.6","47310","0.992","0.986","3","47685","0.187"
"16800911","15","37","0.1575","49.1","2187.8","58880","0.991","0.984","6","59436","0.1575"
"16800912","15","37","0.1575","49.1","1751.6","47140","0.992","0.986","12","47509","0.1575"
"16800927","15","37","0.1575","49.1","2185.6","58820","0.991","0.984","15","59370","0.1575"
"16800928","15","37","0.1378","39.2","2493.3","46870","0.988","0.989","18","47443","0.1378"
"16800956","15","37","0.1378","39.2","2490.6","46820","0.989","0.985","21","47333","0.1378"
"16800957","15","37","0.1378","39.2","2499.1","46980","0.99","0.985","24","47443","0.1378"
"16800977","15","37","0.1378","39.0898","2483.8","46560","0.989","0.983","27","47090","0.1378"
"16800986","15","37","0.1378","36.8096","2483.5","43840","0.99","0.984","33","44268","0.1378"
"16800987","15","37","0.1378","36.8096","1872.3","33050","0.985","0.939","39","33554","0.1378"
"16801163","15","37","0.1378","36.8096","1915.9","33820","0.988","0.984","48","34237","0.1378"
"16801186","15","37","0.1378","36.8096","1591.5","28093","0.994","0.988","51","28263","0.1378"
"16801203","15","37","0.1378","36.8096","1746.5","30830","0.986","0.983","57","31261","0.1378"
"16801252","15","37","0.1378","36.8096","2480.7","43790","0.988","0.981","63","44312","0.1378"
"16801253","15","37","0.1378","36.8096","2497.8","44090","0.994","0.989","66","44357","0.1378"
"16801293","15","37","0.1378","36.8096","2481.8","43810","0.988","0.983","69","44357","0.1378"
"16801325","15","37","0.1378","36.8096","2487.5","43910","0.989","0.985","75","44379","0.1378"
"16801409","15","37","0.1378","36.8096","2477.3","43730","0.986","0.981","87","44335","0.1378"
"16801466","15","37","0.1378","36.8096","2499","44112","0.994","0.99","90","44379","0.1378"
"16801539","15","37","0.1378","36.8096","2497.8","44090","0.994","0.99","102","44357","0.1378"
"16637418","16","37","0.1575","49","2195.3","58960","0.991","0.987","102","59524","0.1575"
