"InspectionProcessID","FlatCoilID","CoilNumber","RoughnessTHeadOSSeverity","RoughnessTHeadCenterSeverity","RoughnessTHeadDSSeverity","RoughnessTBodyOSSeverity","RoughnessTBodyCenterSeverity","RoughnessTBodyDSSeverity","RoughnessTTailOSSeverity","RoughnessTTailCenterSeverity","RoughnessTTailDSSeverity","RoughnessBHeadOSSeverity","RoughnessBHeadCenterSeverity","RoughnessBHeadDSSeverity","RoughnessBBodyOSSeverity","RoughnessBBodyCenterSeverity","RoughnessBBodyDSSeverity","RoughnessBTailOSSeverity","RoughnessBTailCenterSeverity","RoughnessBTailDSSeverity","RoughnessTHeadOSType","RoughnessTHeadCenterType","RoughnessTHeadDSType","RoughnessTBodyOSType","RoughnessTBodyCenterType","RoughnessTBodyDSType","RoughnessTTailOSType","RoughnessTTailCenterType","RoughnessTTailDSType","RoughnessBHeadOSType","RoughnessBHeadCenterType","RoughnessBHeadDSType","RoughnessBBodyOSType","RoughnessBBodyCenterType","RoughnessBBodyDSType","RoughnessBTailOSType","RoughnessBTailCenterType","RoughnessBTailDSType"
"1003352","6448084","02Y90D      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1003351","6448101","01Y90V      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1003354","6448111","04Y90T      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1003358","6448123","03Y91A      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1003361","6448153","01Y87K      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1003364","6448170","01Y91C      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1003378","6448280","02Y90T      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1003386","6448292","01Y87m      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1003385","6448303","02Y90P      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1003393","6448335","04Y90W      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1003394","6448340","02Y90N      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1003398","6448352","05Y90W      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1003400","6448382","01Y90T      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1003405","6448409","01Y91E      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1003406","6448430","02Y91D      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1003412","6448441","03Y91B      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1003414","6448449","02Y91B      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1003419","6448461","01Y90R      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1003420","6448488","03Y90V      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1004737","6448498","03Y91D      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1003426","6448510","04Y91D      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1003430","6448538","04Y91F      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1003433","6448563","02Y91E      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1003443","6448619","04Y90M      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1003448","6448645","05Y90F      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1003449","6448661","03Y90F      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1003461","6448721","05Y87K      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1003474","6448793","04Y90X      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1003476","6448805","01Y90Y      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1003481","6448842","04Y91A      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1003482","6448843","03Y90W      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1003483","6448854","03Y90X      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1003488","6448864","03Y90P      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1003490","6448886","04Y91X      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1003491","6448897","02Y91Y      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1003500","6448965","04Y91V      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1003501","6448981","03Y91Y      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1003511","6449010","06Y92A      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1003517","6449130","04Y91L      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1003518","6449131","01Y85R      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1003523","6449154","03Y91K      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1003526","6449171","04Y91K      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1003537","6449179","02Y88A      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1003543","6449264","02Y91J      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1003546","6449273","03Y91W      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1004628","6449287","01Y91J      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1003547","6449303","04Y91W      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1003555","6449336","01Y91W      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1003556","6449351","02Y91L      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1003559","6449375","03Y91R      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1003560","6449376","01Y84W      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1003562","6449389","02Y90V      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1003567","6449415","02Y92A      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1003569","6449424","01Y92A      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1003576","6449440","01Y91T      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1003581","6449467","04Y92C      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1003582","6449468","01Y92C      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1003587","6449488","02Y91T      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1003591","6449492","04Y88M      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1003604","6449547","03Y92K      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1003607","6449554","02Y92K      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1003611","6449578","04Y87D      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1003614","6449590","03Y91N      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1003617","6449625","04Y91T      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1004446","6449634","04Y92L      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1003623","6449671","05Y91V      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1004441","6449686","03Y92M      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1003626","6449694","02Y92M      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1003636","6449733","01Y92M      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1003637","6449749","05Y92T      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1004301","6450268","01Y92K      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1004450","6450294","04Y92R      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1003692","6450340","05Y92M      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1004451","6450456","04Y92B      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1003735","6450556","04Y92N      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1003736","6450569","01Y92P      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1003743","6450618","04Y92P      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1003747","6450641","02Y92R      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1003750","6450655","03Y82E      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1003756","6450699","02Y92J      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1003759","6450742","05Y86A      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1003764","6450754","05Y92J      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1003766","6450778","04Y85N      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"1003769","6450804","02Y86Y      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
